Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type6,Soil_Type10,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type17,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type35,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type,eDist_to_Hydrology,human_presence,Total_Hillshade_mean,Horizontal_Distance_To_Roadways_Log,Hillshade_Noon_Elevation_ratio,Hillshade_9am_Elevation_ratio
2567,333,1,0,0,1266,216,237,158,5079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,6345,203.66666666666666,7.144407180321139,0.09228971962616822,0.08411214953271028
3182,105,11,408,33,6000,240,226,115,1184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,409.332383277942,7184,193.66666666666666,8.699681400989514,0.07100219918316054,0.07540056550424128
2818,324,12,242,26,4156,189,227,177,5467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243.39268682522078,9623,197.66666666666666,8.332548939252638,0.08052500886839305,0.06704505143667967
2752,332,6,342,24,2372,207,233,165,6131,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,342.8410710518797,8503,201.66666666666666,7.771910256435763,0.08463494369778424,0.0751907010533963
2751,88,5,400,30,2322,228,231,137,6088,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,401.1234224026316,8410,198.66666666666666,7.750614732770409,0.08393895348837209,0.08284883720930232
2569,102,7,228,18,1266,232,231,132,4844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,228.70942263055102,6110,198.33333333333334,7.144407180321139,0.08988326848249027,0.09027237354085603
3195,111,15,469,46,5941,245,222,101,1206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,471.25046419075284,7147,189.33333333333334,8.689801056022553,0.06946182728410513,0.07665832290362953
2982,53,14,240,63,5756,227,209,112,3880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,248.13101378102658,9636,182.66666666666666,8.65817178467581,0.07006369426751592,0.07609788803218237
2850,58,6,295,58,4394,225,227,137,5239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,300.647634283059,9633,196.33333333333334,8.388222810119277,0.0796211855489302,0.07891967730620834
2586,76,4,190,30,1290,225,232,143,4875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,192.35384061671346,6165,200.0,7.1631723908466425,0.08967916505604948,0.08697332817935834
2837,17,13,330,45,4241,208,211,138,5428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,333.0540496676178,9669,185.66666666666666,8.352790135124629,0.07434813248766738,0.07329105003523609
2723,99,6,301,34,2109,230,232,136,5793,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,302.914179265349,7902,199.33333333333334,7.6544432264701125,0.08516886930983847,0.08443465491923642
3070,0,11,30,-6,6890,204,220,153,2858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,30.59411708155671,9748,192.33333333333334,8.837971491357209,0.07163790296320417,0.06642787365678932
3057,124,12,150,53,6508,240,231,118,3211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,159.08802594790095,9719,196.33333333333334,8.780941113572387,0.07553956834532374,0.07848266841072596
2818,119,19,30,10,5213,248,220,92,4497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,31.622776601683793,9710,186.66666666666666,8.559102594493448,0.07804185881518269,0.08797445902802412
2847,320,33,85,39,4983,120,190,199,4727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,93.5200513259055,9710,169.66666666666666,8.51398806046729,0.06671348314606741,0.042134831460674156
2606,112,11,30,4,1584,239,228,119,5106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.265491900843113,6690,195.33333333333334,7.368339686311381,0.08745684695051784,0.09167625623321826
2893,83,6,551,101,4011,229,230,135,5755,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,560.180328108726,9766,198.0,8.297045149081827,0.07947477539737388,0.07912923289564616
2716,1,10,234,27,2100,206,222,153,5581,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,235.55254190944322,7681,193.66666666666666,7.650168700845001,0.08170776591829224,0.07581891792418108
2644,125,20,67,25,1719,249,221,90,5168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,71.5122367151245,6887,186.66666666666666,7.450079569807499,0.0835538752362949,0.0941398865784499
2613,37,5,216,34,1519,220,229,146,4818,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,218.65955272980872,6337,198.33333333333334,7.326465613840322,0.08760520275439938,0.08416220351951033
2929,356,12,0,0,5757,201,219,155,4017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.0,9774,191.66666666666666,8.65834547117212,0.07474402730375426,0.06860068259385665
2767,307,12,30,8,2796,187,233,186,6192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,31.04834939252005,8988,202.0,7.936302693201959,0.08417630057803469,0.0675578034682081
2991,49,13,85,0,6199,225,211,117,3613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,85.0,9812,184.33333333333334,8.732304571033183,0.07052139037433156,0.07520053475935828
2939,56,18,95,20,5563,229,200,98,4224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,97.082439194738,9787,175.66666666666666,8.624072553043334,0.06802721088435375,0.07789115646258503
2537,7,12,0,0,1583,205,216,148,4509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,6092,189.66666666666666,7.367708572374371,0.0851063829787234,0.08077226162332546
3119,119,7,162,10,6660,233,234,133,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,162.30834852218786,9216,200.0,8.804024902413179,0.075,0.07467948717948718
2942,346,12,30,3,5918,197,221,162,3900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30.14962686336267,9818,193.33333333333334,8.685922794690725,0.07509344206591913,0.06693849813115868
2886,12,7,570,94,4295,213,226,150,5518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,577.6988835024697,9813,196.33333333333334,8.3654396361887,0.07828195358503637,0.07377900935226879
2775,344,13,42,7,2854,194,219,164,6177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,42.579337712087536,9031,192.33333333333334,7.956827122090111,0.07889048991354466,0.06988472622478387
2490,79,9,240,13,878,232,224,124,4184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240.3518254559345,5062,193.33333333333334,6.778784897685177,0.08992372541148133,0.09313528703331996
3106,228,18,658,108,5984,191,254,196,1655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,666.8043191221844,7639,213.66666666666666,8.697011617992073,0.08175088509816543,0.06147409076279369
2831,284,24,60,23,5208,145,232,222,4611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,64.25729530566937,9819,199.66666666666666,8.558143177745192,0.08192090395480225,0.05120056497175141
2837,112,8,272,16,3649,235,231,128,6221,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,272.47018185482244,9870,198.0,8.202482446576537,0.08139534883720931,0.08280479210711769
2890,299,23,180,79,5104,150,224,212,4734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,196.57314160383152,9838,195.33333333333334,8.537975730598767,0.0774818401937046,0.051885160843998614
2824,135,5,218,6,3583,227,238,144,6316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,218.08255317654368,9899,203.0,8.18423477409482,0.08424778761061946,0.08035398230088496
2728,135,3,242,32,2250,224,238,150,5515,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,244.10653411983876,7765,204.0,7.719129840906732,0.08721143275925247,0.08208134847929645
2962,88,16,190,23,6095,242,212,95,3811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,191.38704240360684,9906,183.0,8.715388097366482,0.07154910563617954,0.08167397907526155
3142,220,11,424,69,6216,207,251,179,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,429.5776996074168,8205,212.33333333333334,8.735042754269337,0.07986000636334713,0.06586064269805918
2847,2,6,175,10,3757,212,229,154,6194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,175.28548142958104,9951,198.33333333333334,8.231642179973411,0.08040730337078651,0.07443820224719101
2536,34,5,242,16,1242,219,228,146,4201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,242.52834885843757,5443,197.66666666666666,7.1252830915107115,0.08986992510839574,0.08632242806464328
3168,95,6,30,0,4884,229,231,136,1239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30.0,6123,198.66666666666666,8.493924564476883,0.07289365730514358,0.07226254338908172
2926,289,24,210,99,5126,145,228,220,4814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,232.16588896735024,9940,197.66666666666666,8.5422759717837,0.07789545609839427,0.04953877690468056
2893,21,6,295,36,4106,216,227,148,5865,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,297.18849237478895,9971,197.0,8.320448113956559,0.07843814789219074,0.0746371803731859
2687,20,11,150,39,1986,212,217,140,4936,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,154.98709623707387,6922,189.66666666666666,7.594381242551817,0.08072916666666667,0.07886904761904762
3109,211,17,424,55,6089,204,254,181,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,427.55233597771394,8106,213.0,8.714403360703942,0.08167202572347267,0.06559485530546624
3119,200,20,60,0,6297,208,253,172,2377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,60.0,8674,211.0,8.74798740166097,0.0810897435897436,0.06666666666666667
2916,349,10,488,36,4472,202,223,160,5502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,489.3260671576776,9974,195.0,8.405814603432848,0.07644840589646898,0.06924922865958176
2795,18,3,218,17,3042,217,233,153,6073,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,218.66183937761065,9115,201.0,8.02059914989697,0.08333333333333333,0.07761087267525035
2555,58,14,285,19,1231,230,209,109,4159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,285.63263118908526,5390,182.66666666666666,7.116394144093465,0.08176838810641628,0.08998435054773082
2499,42,13,497,-7,953,222,212,123,3950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,497.0492933301485,4903,185.66666666666666,6.860663671448287,0.0848,0.0888
3027,173,11,335,42,5678,227,245,149,1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,337.62257033557455,7578,207.0,8.644530439877432,0.0809114927344782,0.0749669749009247
3096,160,15,85,16,6156,234,242,135,2310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,86.49277426467485,8466,203.66666666666666,8.72534492491121,0.07814013561511139,0.07555699063609946
2916,105,13,268,89,5618,242,223,108,4417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,282.39157211220027,10035,191.0,8.633908991112198,0.07644840589646898,0.0829619472060336
2591,42,12,350,22,1398,222,213,125,4224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,350.69074695520555,5622,186.66666666666666,7.243512974665482,0.08217592592592593,0.08564814814814815
3185,328,16,127,13,4763,178,219,180,1392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,127.66362050325849,6155,192.33333333333334,8.46884293047519,0.0687382297551789,0.05586942875078468
3021,221,10,324,39,5675,208,250,177,1937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,326.33878102364724,7612,211.66666666666666,8.644002038279933,0.0827266710787558,0.06882859033752482
3083,257,4,510,-25,6363,209,242,171,2873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,510.6123774449656,9236,207.33333333333334,8.758412389457677,0.07846952010376135,0.06776913099870298
2860,276,33,60,33,5292,115,226,240,4759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,68.47627326307996,10051,193.66666666666666,8.574140471857987,0.07899335896539672,0.04019573575672842
3008,196,15,228,20,5535,215,251,166,1924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,228.87551201471948,7459,210.66666666666666,8.619027497297505,0.08341641741442339,0.0714523097374543
3034,189,14,384,66,5754,220,250,160,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,389.6305942813013,7766,210.0,8.657824321155983,0.08237232289950576,0.07248764415156507
2873,130,16,67,16,4030,244,230,110,6091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,68.8839603971781,10121,194.66666666666666,8.301769763117166,0.08002783576896312,0.0848990953375087
3182,49,13,319,7,4767,225,211,118,1513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,319.0767932645682,6280,184.66666666666666,8.469682208745185,0.06628966383914546,0.0706880301602262
2998,102,12,384,158,6026,239,225,114,4121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,415.234873294621,10147,192.66666666666666,8.704004653483045,0.07502500833611203,0.07969323107702568
2658,357,20,300,54,1597,184,199,149,4286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,304.8212591011329,5883,177.33333333333334,7.37650812632622,0.07484016547574276,0.06919894697254607
3175,15,7,366,92,4816,214,226,149,1584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,377.385744298854,6400,196.33333333333334,8.479906606630221,0.07115869017632241,0.06738035264483627
2952,8,7,488,125,4953,212,227,152,5192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,503.7549007205786,10145,197.0,8.507950610049305,0.07687097866576363,0.07179139857771757
2622,95,12,484,39,1329,239,222,112,4086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,485.5687386972106,5415,191.0,7.1929342212158,0.0846359130766298,0.09111704155547083
2955,288,21,247,128,5224,156,233,215,4968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,278.19597409020855,10192,201.33333333333334,8.561210076833012,0.07882273342354533,0.05277401894451962
2837,66,9,201,23,3655,229,221,124,6341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,202.3116407921205,9996,191.33333333333334,8.204124932574041,0.07787174066243834,0.0806906272022551
3182,45,3,458,109,4723,220,232,149,1661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,470.791886081313,6384,200.33333333333334,8.460411177317253,0.07288721332076657,0.0691171850455545
3077,129,3,618,43,6296,225,237,147,3261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,619.4941484792249,9557,203.0,8.747828608488742,0.0769980506822612,0.07309941520467836
2755,320,4,30,-1,2890,209,236,165,5468,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.01666203960727,8358,203.33333333333334,7.969357742016346,0.08563134978229318,0.0758345428156749
3047,28,11,600,13,6414,216,215,134,3540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,600.1408168088553,9954,188.33333333333334,8.766394277049736,0.07053805774278216,0.07086614173228346
2880,86,12,30,3,4369,237,221,113,5906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,30.14962686336267,10275,190.33333333333334,8.382518288089635,0.0767094758764318,0.08226310308920513
3221,292,3,424,49,4401,212,238,165,1710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,426.82197694120674,6111,205.0,8.389814262086407,0.07386716325263812,0.06579764121663563
3182,115,10,553,10,4605,237,231,124,1768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,553.0904085228743,6373,197.33333333333334,8.43511508038063,0.07257304429783223,0.07445805843543826
3064,29,24,150,46,5051,204,182,104,2148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,156.8948692596415,7199,163.33333333333334,8.527539483470381,0.059380097879282216,0.066557911908646
2827,332,15,42,9,3599,185,221,174,6067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,42.95346318982906,9666,193.33333333333334,8.1886891244442,0.07814710042432815,0.06541725601131541
2518,107,5,360,39,553,229,234,139,3522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,362.10633797270106,4075,200.66666666666666,6.317164686747284,0.09289400555776102,0.09090909090909091
3050,180,4,277,-3,5782,221,242,156,2721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,277.01624501101014,8503,206.33333333333334,8.662677858158219,0.07931825630940675,0.07243526712553261
3107,356,12,283,89,4855,201,219,155,2069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,296.66479400158016,6924,191.66666666666666,8.487970332739334,0.07046332046332046,0.06467181467181467
2995,173,15,268,135,6312,228,246,146,4135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,300.08165555395084,10447,206.66666666666666,8.750366278367625,0.08210947930574099,0.07610146862483311
2721,164,4,67,-2,1747,224,241,152,4191,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,67.02984409947557,5938,205.66666666666666,7.466227556215481,0.08853783982365908,0.08229243203526819
3182,116,7,579,10,4425,233,233,133,1854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,579.0863493469692,6279,199.66666666666666,8.395251520610994,0.07320138234370091,0.07320138234370091
2724,132,11,60,-2,2720,238,234,124,4875,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60.03332407921454,7595,198.66666666666666,7.908754738783246,0.08587155963302752,0.0873394495412844
2515,90,9,313,39,511,233,227,125,3451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,315.4203544478384,3962,195.0,6.238324625039508,0.09022257551669316,0.09260731319554849
3017,46,22,212,52,5118,221,188,92,2352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,218.28421839427605,7470,167.0,8.540714386457584,0.062292909211398274,0.07322730284956926
3077,256,4,618,210,6230,210,242,170,3734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,652.7051401666758,9964,207.33333333333334,8.737292112544221,0.07862248213125406,0.0682261208576998
2929,338,8,190,39,4393,202,228,165,6106,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,193.96133635340834,10499,198.33333333333334,8.387995252944556,0.07781569965870307,0.0689419795221843
2735,127,12,67,6,2806,240,232,120,4924,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,67.26812023536856,7730,197.33333333333334,7.939871576361883,0.0847953216374269,0.08771929824561403
2893,319,20,150,43,5825,164,217,192,4667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,156.0416611036937,10492,191.0,8.67008593751938,0.07498272287491362,0.056668970283344854
3231,45,4,648,59,4173,221,231,147,1921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,650.6804131061576,6094,199.66666666666666,8.336630087637147,0.07147277227722772,0.06837871287128713
2560,89,10,218,34,731,235,224,120,3505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,220.6354459283458,4236,193.0,6.595780513961311,0.08746583365872707,0.09176103084732526
3162,43,15,484,144,4657,221,205,115,2188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,504.9673256756322,6845,180.33333333333334,8.446341450444287,0.06481188744862472,0.06987037622510275
2982,188,14,120,-2,5501,220,250,160,2750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,120.01666550941998,8251,210.0,8.61286694148452,0.08380824673147838,0.07375125712370097
2731,66,5,0,0,2826,225,230,141,4873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,7699,198.66666666666666,7.946971357693591,0.0841874084919473,0.08235724743777452
3172,50,11,759,0,4287,225,215,123,2037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,759.0,6324,187.66666666666666,8.363575702750637,0.06775921840529467,0.0709108099590293
2916,138,21,127,49,6349,247,227,98,4206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,136.12494260788506,10555,190.66666666666666,8.756210091886738,0.07781967775111416,0.08467603702434008
2890,63,17,153,35,3670,233,202,96,5757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,156.95222202950808,9427,177.0,8.208219383496834,0.06987201660325147,0.08059494984434452
2704,45,10,323,22,1323,223,219,130,3734,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,323.74835906920055,5057,190.66666666666666,7.188412736496954,0.08096118299445472,0.08243992606284659
3198,23,18,604,180,4545,207,200,124,2285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,630.2507437520403,6830,177.0,8.422003004412488,0.06251953735542357,0.0647077211628634
2985,214,5,342,63,5495,215,245,166,3195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,347.75422355450985,8690,208.66666666666666,8.611775833902186,0.08204956463496316,0.07200267916945746
3011,323,21,443,161,5838,164,214,188,4910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,471.34912750529196,10748,188.66666666666666,8.672314828283538,0.07104913678618859,0.05444887118193891
3024,312,18,474,177,5785,169,224,194,4961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,505.9693666616587,10746,195.66666666666666,8.66319648553608,0.07404958677685951,0.05586776859504132
2763,7,12,85,17,2850,205,216,148,4788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,86.68333173107735,7638,189.66666666666666,7.955425088912672,0.07814761215629522,0.07416787264833574
3244,56,16,618,76,3865,229,204,104,2225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,622.6556030423238,6090,179.0,8.259975659768276,0.06286594761171033,0.07057010785824346
2955,9,10,85,10,5167,209,221,149,2819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.58621384311844,7986,193.0,8.550241045462437,0.07476319350473613,0.07070365358592692
3201,10,13,984,180,4136,205,213,143,2289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1000.3279462256365,6425,187.0,8.327726166461412,0.0665209244222361,0.06402248594628357
2972,36,25,30,0,5113,209,176,90,2816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30.0,7929,158.33333333333334,8.539737155851132,0.05919946182307433,0.07029936091490077
2985,167,13,458,66,5571,230,244,144,3519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,462.73102338183463,9090,206.0,8.625509334899697,0.08171466845277964,0.07702612190221031
2539,23,17,90,15,488,207,201,125,3115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,91.2414379544733,3603,177.66666666666666,6.192362489474872,0.07913385826771653,0.08149606299212599
