Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type,eDist_to_Hydrology,human_presence,Total_Hillshade_mean,Elevation_Aspect_ratio,Horizontal_Distance_To_Roadways_Log,Hillshade_Noon_Aspect_ratio,Hillshade_Noon_Elevation_ratio,Hillshade_9am_Elevation_ratio
2808,99,7,382,95,3107,233,230,130,6341,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,393.6356183070836,9448,197.66666666666666,28.08,8.041734711487537,2.3,0.08187967248131008,0.08294766820932717
2840,153,26,134,42,4613,241,231,102,4833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,140.42791745233566,9446,191.33333333333334,18.441558441558442,8.4368504387337,1.5,0.08130939809926083,0.0848292854628652
2795,79,10,531,96,2980,233,223,121,6497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,539.6081911906082,9477,192.33333333333334,34.9375,8.000014093678072,2.7875,0.07975679542203147,0.08333333333333333
2746,143,16,67,22,2440,241,235,119,6597,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70.51950084905593,9037,198.33333333333334,19.069444444444443,7.80016307039296,1.6319444444444444,0.08554787040407717,0.08773207135056425
2847,352,26,150,82,3697,166,187,152,5796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,170.95028517086482,9493,168.33333333333334,8.06515580736544,8.21554741194707,0.5297450424929179,0.06566011235955056,0.05828651685393258
2840,14,14,216,88,3552,206,210,140,5944,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,233.23807579381202,9496,185.33333333333334,189.33333333333334,8.175547596021026,14.0,0.07391763463569166,0.0725096796902499
2537,42,7,210,17,1132,222,224,137,4919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,210.68697159530296,6051,194.33333333333334,59.0,7.0326242610280065,5.209302325581396,0.08825847123719464,0.08747044917257683
2860,358,17,175,98,3705,191,206,151,5800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,200.57168294652163,9505,182.66666666666666,7.9665738161559885,8.217708406845306,0.5738161559888579,0.07200279622509612,0.06675987416987067
2818,332,26,30,17,4526,151,197,181,4978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,34.48187929913333,9504,176.33333333333334,8.462462462462462,8.417814747435958,0.5915915915915916,0.06988293721177723,0.0535650940049663
2801,18,7,560,58,3084,215,226,148,6457,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,562.9955594851526,9541,196.33333333333334,147.42105263157896,8.034306936339489,11.894736842105264,0.08065667380442541,0.07673090649536046
2791,63,10,418,48,2942,229,221,124,6606,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,420.7469548315234,9548,191.33333333333334,43.609375,7.987184748233473,3.453125,0.07915472779369627,0.08202005730659026
2745,306,11,67,24,2416,190,234,184,6428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,71.16881339463234,8844,202.66666666666666,8.941368078175897,7.790282380703483,0.762214983713355,0.0852148579752367,0.06919155134741442
2514,102,6,272,-5,1082,230,233,137,4811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,272.04595200076034,5893,200.0,24.40776699029126,6.9874902470009905,2.262135922330097,0.0926441351888668,0.09145129224652088
2788,13,16,30,8,4126,203,206,137,5396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,31.04834939252005,9522,182.0,199.14285714285714,8.325306029752582,14.714285714285714,0.07386159913947651,0.07278594478307637
2562,354,12,67,9,1057,200,218,156,5031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,67.60177512462228,6088,191.33333333333334,7.216901408450704,6.964135612418245,0.6140845070422535,0.0850565743269606,0.07803355442840422
3073,173,12,108,-3,6836,227,246,149,2735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,108.04165863221463,9571,207.33333333333334,17.660919540229884,8.830104317913793,1.4137931034482758,0.08002602472348731,0.07384515289525048
2978,71,10,426,85,5742,231,221,121,3792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,434.3972836010833,9534,191.0,41.361111111111114,8.655737000864297,3.0694444444444446,0.07418596844578718,0.07754279959718026
2860,31,10,295,98,3644,218,218,135,5904,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310.85205484281425,9548,190.33333333333334,89.375,8.201111644442758,6.8125,0.07619713386927647,0.07619713386927647
3067,164,11,85,7,6811,230,243,144,2774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,85.28774824088158,9585,205.66666666666666,18.587878787878786,8.826441041782578,1.4727272727272727,0.07920469361147327,0.07496740547588006
2804,72,5,543,61,3115,225,231,141,6471,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,546.4155927496945,9586,199.0,38.41095890410959,8.044305406990638,3.164383561643836,0.08235294117647059,0.08021390374331551
2562,59,3,0,0,1116,221,233,148,5091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,6207,200.66666666666666,42.7,7.018401799069201,3.8833333333333333,0.09090909090909091,0.08622707764338666
2567,34,9,190,16,1136,219,221,138,4924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,190.67249408344142,6060,192.66666666666666,73.34285714285714,7.036148493750536,6.314285714285714,0.08605919003115264,0.0852803738317757
2998,45,8,351,16,5842,223,222,134,3721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,351.3644831225831,9563,193.0,65.17391304347827,8.672999642554437,4.826086956521739,0.07402467489163055,0.07435811937312438
2684,84,12,150,2,1677,237,220,113,5693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,150.0133327407934,7370,190.0,31.576470588235296,7.425357887027151,2.588235294117647,0.08193668528864059,0.08826815642458101
2676,42,11,150,-5,1634,222,216,128,5655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,150.08331019803634,7289,188.66666666666666,62.23255813953488,7.399398083331354,5.023255813953488,0.08068733657078819,0.08292865147553231
2863,102,15,190,71,4389,244,219,100,5184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,202.8324431643025,9573,187.66666666666666,27.796116504854368,8.387084506069217,2.1262135922330097,0.07646648044692737,0.08519553072625698
2574,170,5,170,23,1180,224,242,153,4910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,171.5488268686207,6090,206.33333333333334,15.052631578947368,7.074116816197362,1.4152046783625731,0.09398058252427184,0.08699029126213592
2511,211,6,162,30,1071,216,245,166,4660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,164.75436261295178,5731,209.0,11.84433962264151,6.977281341630747,1.1556603773584906,0.09753184713375797,0.08598726114649681
3067,32,4,30,-2,6679,219,230,147,2947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.066592756745816,9626,198.66666666666666,92.93939393939394,8.806873266530692,6.96969696969697,0.07496740547588006,0.07138200782268579
2909,57,16,134,23,5502,229,203,102,4084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,135.95955280891445,9586,178.0,50.1551724137931,8.613048677059759,3.5,0.06975945017182131,0.07869415807560137
2863,348,14,309,89,3918,193,216,161,5695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,321.5618136533006,9613,190.0,8.203438395415473,8.273591798199632,0.6189111747851003,0.07541899441340782,0.06738826815642458
2567,333,1,0,0,1266,216,237,158,5079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,6345,203.66666666666666,7.68562874251497,7.144407180321139,0.7095808383233533,0.09228971962616822,0.08411214953271028
3182,105,11,408,33,6000,240,226,115,1184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,409.332383277942,7184,193.66666666666666,30.0188679245283,8.699681400989514,2.1320754716981134,0.07100219918316054,0.07540056550424128
2818,324,12,242,26,4156,189,227,177,5467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243.39268682522078,9623,197.66666666666666,8.670769230769231,8.332548939252638,0.6984615384615385,0.08052500886839305,0.06704505143667967
2752,332,6,342,24,2372,207,233,165,6131,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,342.8410710518797,8503,201.66666666666666,8.264264264264265,7.771910256435763,0.6996996996996997,0.08463494369778424,0.0751907010533963
2751,88,5,400,30,2322,228,231,137,6088,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,401.1234224026316,8410,198.66666666666666,30.910112359550563,7.750614732770409,2.595505617977528,0.08393895348837209,0.08284883720930232
2569,102,7,228,18,1266,232,231,132,4844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,228.70942263055102,6110,198.33333333333334,24.941747572815533,7.144407180321139,2.2427184466019416,0.08988326848249027,0.09027237354085603
3195,111,15,469,46,5941,245,222,101,1206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,471.25046419075284,7147,189.33333333333334,28.526785714285715,8.689801056022553,1.9821428571428572,0.06946182728410513,0.07665832290362953
2982,53,14,240,63,5756,227,209,112,3880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,248.13101378102658,9636,182.66666666666666,55.22222222222222,8.65817178467581,3.8703703703703702,0.07006369426751592,0.07609788803218237
2850,58,6,295,58,4394,225,227,137,5239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,300.647634283059,9633,196.33333333333334,48.30508474576271,8.388222810119277,3.847457627118644,0.0796211855489302,0.07891967730620834
2586,76,4,190,30,1290,225,232,143,4875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,192.35384061671346,6165,200.0,33.58441558441559,7.1631723908466425,3.012987012987013,0.08967916505604948,0.08697332817935834
2837,17,13,330,45,4241,208,211,138,5428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,333.0540496676178,9669,185.66666666666666,157.61111111111111,8.352790135124629,11.722222222222221,0.07434813248766738,0.07329105003523609
2723,99,6,301,34,2109,230,232,136,5793,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,302.914179265349,7902,199.33333333333334,27.23,7.6544432264701125,2.32,0.08516886930983847,0.08443465491923642
3070,0,11,30,-6,6890,204,220,153,2858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,30.59411708155671,9748,192.33333333333334,3070.0,8.837971491357209,220.0,0.07163790296320417,0.06642787365678932
3057,124,12,150,53,6508,240,231,118,3211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,159.08802594790095,9719,196.33333333333334,24.456,8.780941113572387,1.848,0.07553956834532374,0.07848266841072596
2818,119,19,30,10,5213,248,220,92,4497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,31.622776601683793,9710,186.66666666666666,23.483333333333334,8.559102594493448,1.8333333333333333,0.07804185881518269,0.08797445902802412
2847,320,33,85,39,4983,120,190,199,4727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,93.5200513259055,9710,169.66666666666666,8.869158878504672,8.51398806046729,0.5919003115264797,0.06671348314606741,0.042134831460674156
2606,112,11,30,4,1584,239,228,119,5106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.265491900843113,6690,195.33333333333334,23.061946902654867,7.368339686311381,2.017699115044248,0.08745684695051784,0.09167625623321826
2893,83,6,551,101,4011,229,230,135,5755,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,560.180328108726,9766,198.0,34.44047619047619,8.297045149081827,2.738095238095238,0.07947477539737388,0.07912923289564616
2716,1,10,234,27,2100,206,222,153,5581,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,235.55254190944322,7681,193.66666666666666,1358.0,7.650168700845001,111.0,0.08170776591829224,0.07581891792418108
2644,125,20,67,25,1719,249,221,90,5168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,71.5122367151245,6887,186.66666666666666,20.984126984126984,7.450079569807499,1.753968253968254,0.0835538752362949,0.0941398865784499
2613,37,5,216,34,1519,220,229,146,4818,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,218.65955272980872,6337,198.33333333333334,68.76315789473684,7.326465613840322,6.026315789473684,0.08760520275439938,0.08416220351951033
2929,356,12,0,0,5757,201,219,155,4017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,9774,191.66666666666666,8.204481792717086,8.65834547117212,0.6134453781512605,0.07474402730375426,0.06860068259385665
2767,307,12,30,8,2796,187,233,186,6192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,31.04834939252005,8988,202.0,8.983766233766234,7.936302693201959,0.7564935064935064,0.08417630057803469,0.0675578034682081
2991,49,13,85,0,6199,225,211,117,3613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.0,9812,184.33333333333334,59.82,8.732304571033183,4.22,0.07052139037433156,0.07520053475935828
2939,56,18,95,20,5563,229,200,98,4224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,97.082439194738,9787,175.66666666666666,51.56140350877193,8.624072553043334,3.508771929824561,0.06802721088435375,0.07789115646258503
2537,7,12,0,0,1583,205,216,148,4509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,6092,189.66666666666666,317.125,7.367708572374371,27.0,0.0851063829787234,0.08077226162332546
3119,119,7,162,10,6660,233,234,133,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,162.30834852218786,9216,200.0,25.991666666666667,8.804024902413179,1.95,0.075,0.07467948717948718
2942,346,12,30,3,5918,197,221,162,3900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.14962686336267,9818,193.33333333333334,8.478386167146974,8.685922794690725,0.6368876080691642,0.07509344206591913,0.06693849813115868
2886,12,7,570,94,4295,213,226,150,5518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,577.6988835024697,9813,196.33333333333334,222.0,8.3654396361887,17.384615384615383,0.07828195358503637,0.07377900935226879
2775,344,13,42,7,2854,194,219,164,6177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,42.579337712087536,9031,192.33333333333334,8.043478260869565,7.956827122090111,0.6347826086956522,0.07889048991354466,0.06988472622478387
2490,79,9,240,13,878,232,224,124,4184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240.3518254559345,5062,193.33333333333334,31.125,6.778784897685177,2.8,0.08992372541148133,0.09313528703331996
3106,228,18,658,108,5984,191,254,196,1655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,666.8043191221844,7639,213.66666666666666,13.563318777292576,8.697011617992073,1.1091703056768558,0.08175088509816543,0.06147409076279369
2831,284,24,60,23,5208,145,232,222,4611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,64.25729530566937,9819,199.66666666666666,9.933333333333334,8.558143177745192,0.8140350877192982,0.08192090395480225,0.05120056497175141
2837,112,8,272,16,3649,235,231,128,6221,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,272.47018185482244,9870,198.0,25.106194690265486,8.202482446576537,2.0442477876106193,0.08139534883720931,0.08280479210711769
2890,299,23,180,79,5104,150,224,212,4734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,196.57314160383152,9838,195.33333333333334,9.633333333333333,8.537975730598767,0.7466666666666667,0.0774818401937046,0.051885160843998614
2824,135,5,218,6,3583,227,238,144,6316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,218.08255317654368,9899,203.0,20.764705882352942,8.18423477409482,1.75,0.08424778761061946,0.08035398230088496
2728,135,3,242,32,2250,224,238,150,5515,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,244.10653411983876,7765,204.0,20.058823529411764,7.719129840906732,1.75,0.08721143275925247,0.08208134847929645
2962,88,16,190,23,6095,242,212,95,3811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191.38704240360684,9906,183.0,33.28089887640449,8.715388097366482,2.3820224719101124,0.07154910563617954,0.08167397907526155
3142,220,11,424,69,6216,207,251,179,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,429.5776996074168,8205,212.33333333333334,14.217194570135746,8.735042754269337,1.1357466063348416,0.07986000636334713,0.06586064269805918
2847,2,6,175,10,3757,212,229,154,6194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,175.28548142958104,9951,198.33333333333334,949.0,8.231642179973411,76.33333333333333,0.08040730337078651,0.07443820224719101
2536,34,5,242,16,1242,219,228,146,4201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,242.52834885843757,5443,197.66666666666666,72.45714285714286,7.1252830915107115,6.514285714285714,0.08986992510839574,0.08632242806464328
3168,95,6,30,0,4884,229,231,136,1239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,6123,198.66666666666666,33.0,8.493924564476883,2.40625,0.07289365730514358,0.07226254338908172
2926,289,24,210,99,5126,145,228,220,4814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.16588896735024,9940,197.66666666666666,10.089655172413794,8.5422759717837,0.7862068965517242,0.07789545609839427,0.04953877690468056
2893,21,6,295,36,4106,216,227,148,5865,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,297.18849237478895,9971,197.0,131.5,8.320448113956559,10.318181818181818,0.07843814789219074,0.0746371803731859
2687,20,11,150,39,1986,212,217,140,4936,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,154.98709623707387,6922,189.66666666666666,127.95238095238095,7.594381242551817,10.333333333333334,0.08072916666666667,0.07886904761904762
3109,211,17,424,55,6089,204,254,181,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,427.55233597771394,8106,213.0,14.665094339622641,8.714403360703942,1.1981132075471699,0.08167202572347267,0.06559485530546624
3119,200,20,60,0,6297,208,253,172,2377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,60.0,8674,211.0,15.517412935323383,8.74798740166097,1.2587064676616915,0.0810897435897436,0.06666666666666667
2916,349,10,488,36,4472,202,223,160,5502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,489.3260671576776,9974,195.0,8.331428571428571,8.405814603432848,0.6371428571428571,0.07644840589646898,0.06924922865958176
2795,18,3,218,17,3042,217,233,153,6073,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,218.66183937761065,9115,201.0,147.10526315789474,8.02059914989697,12.263157894736842,0.08333333333333333,0.07761087267525035
2555,58,14,285,19,1231,230,209,109,4159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,285.63263118908526,5390,182.66666666666666,43.30508474576271,7.116394144093465,3.542372881355932,0.08176838810641628,0.08998435054773082
2499,42,13,497,-7,953,222,212,123,3950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,497.0492933301485,4903,185.66666666666666,58.116279069767444,6.860663671448287,4.930232558139535,0.0848,0.0888
